Year_Month,Mean_Sea_Level,North_Extent,South_Extent,Moving_Average_North,Moving_Average_South
2002-12-01,7.051,12.608451612903227,10.78541935483871,11.697526233800343,11.585910495965534
2003-01-01,7.048,14.39083870967742,5.772709677419355,11.693316018746579,11.597271517470912
2003-02-01,7.039,15.193142857142858,3.7885714285714287,11.689211852079913,11.608158124613768
2003-03-01,7.019,15.484903225806452,4.444354838709677,11.686476368208947,11.614626135366455
2003-04-01,7.016,14.512066666666668,7.208266666666666,11.681766923764503,11.619265024255347
2003-05-01,7.127,13.016064516129031,10.735806451612904,11.678832246345145,11.624531959739217
2003-06-01,6.991,11.604033333333332,13.985366666666666,11.676608357456256,11.631516959739217
2003-07-01,6.965,9.214774193548388,16.401967741935483,11.674428518746579,11.636076099524162
2003-08-01,7.089,6.935870967741936,17.582483870967742,11.671102443477762,11.636832013502659
2003-09-01,7.092,6.1161,18.298299999999998,11.668764387922206,11.634791180169323
2003-10-01,7.099,7.848290322580645,18.198,11.660949065341562,11.635378276943518
2003-11-01,7.09,10.125333333333334,16.109533333333335,11.651004065341562,11.63594049916574
2003-12-01,7.082,12.588354838709678,10.56358064516129,11.644915624481346,11.641192380886169
2004-01-01,6.98,14.02641935483871,5.590516129032259,11.639054334158764,11.646399101316275
2004-02-01,7.006,14.914379310344827,3.583551724137931,11.633658387935448,11.64961590139838
2004-03-01,7.089,14.99258064516129,4.526193548387097,11.628983119118244,11.64942289064569
2004-04-01,7.045,13.987333333333334,7.279766666666666,11.621477285784913,11.649907890645691
2004-05-01,7.155,12.558419354838708,10.470032258064515,11.612594221268782,11.650424826129562
2004-06-01,7.14,11.447066666666668,13.78,11.607849776824338,11.652257048351784
2004-07-01,7.062,9.431354838709678,16.332516129032257,11.603734723060898,11.652561618244256
2004-08-01,7.05,6.854838709677419,18.01006451612903,11.597197626286704,11.653982317168987
2004-09-01,7.055,5.9845,18.919233333333334,11.587588459620036,11.656537317168988
2004-10-01,6.986,7.925290322580645,18.456935483870968,11.579338459620036,11.659594575233506
2004-11-01,6.99,10.343266666666667,16.084833333333332,11.572839015175592,11.661297908566839
2004-12-01,6.998,12.55358064516129,10.228903225806452,11.56685326248742,11.662367801039956
2005-01-01,7.037,13.661451612903226,4.751838709677419,11.559145466788497,11.654999790287267
2005-02-01,7.066936675461746,14.372857142857143,2.969607142857143,11.5520386215504,11.650073302192029
2005-03-01,6.932,14.686612903225807,4.081612903225807,11.547259051657928,11.64553324842859
2005-04-01,7.043,14.089833333333333,7.0319666666666665,11.544269329435703,11.6435693595397
2005-05-01,7.049,12.911096774193549,10.288806451612903,11.543761264919574,11.642513714378408
2005-06-01,7.094,11.162033333333333,13.291500000000001,11.541441264919577,11.642527325489521
2005-07-01,7.084,8.648741935483871,16.15783870967742,11.538621641263662,11.645977056672317
2005-08-01,7.015,6.301129032258065,17.922483870967742,11.534928092876564,11.647162809360488
2005-09-01,7.103,5.5037666666666665,18.8048,11.530125037321008,11.650763364916044
2005-10-01,7.046,7.351967741935484,18.4768064516129,11.526150306138213,11.654489709002066
2005-11-01,7.139,10.216333333333333,16.316166666666668,11.521612528360437,11.660174986779843
2005-12-01,7.117,12.227612903225806,9.68025806451613,11.515835646640005,11.652327943769091
2006-01-01,7.097,13.46558064516129,4.163548387096774,11.509874893951833,11.638098105059415
2006-02-01,7.032,14.324964285714286,2.651392857142857,11.502959366447728,11.635321493811466
2006-03-01,7.065,14.420967741935485,3.214612903225807,11.49711071053375,11.627247569080284
2006-04-01,7.083,13.905866666666666,6.010400000000001,11.494527377200418,11.616668124635838
2006-05-01,7.028,12.517354838709677,9.45625806451613,11.489717430963857,11.60449742571111
2006-06-01,6.978,10.9195,13.344766666666667,11.48001465318608,11.600117425711108
2006-07-01,7.078,8.459838709677419,16.114129032258067,11.465811158562424,11.600071189151969
2006-08-01,6.98,6.4956129032258065,18.097645161290323,11.45177083598178,11.603040006356268
2006-09-01,6.949,5.862433333333333,19.0941,11.437436669315112,11.606894173022935
2006-10-01,6.958,7.541096774193549,18.732612903225807,11.423937744583927,11.613294710657344
2006-11-01,6.857,9.658733333333334,16.229833333333332,11.41774635569504,11.617560821768455
2006-12-01,6.888,11.954677419354839,9.854129032258065,11.410191516985362,11.61923555295125
2007-01-01,7.01,13.703032258064516,4.672580645161291,11.404237753544503,11.623196574456626
2007-02-01,7.005,14.51325,2.9046071428571425,11.396542217830218,11.626655503028056
2007-03-01,6.979,14.54209677419355,3.8348064516129035,11.388830389873227,11.629800664318378
2007-04-01,7.084,13.8452,6.418266666666667,11.382848445428783,11.629183442096156
2007-05-01,7.051,12.779677419354838,9.647806451612903,11.379536079837386,11.625215431343467
2007-06-01,6.973,11.220066666666666,13.287299999999998,11.37521691317072,11.626642653565689
2007-07-01,7.015,7.94283870967742,15.955774193548388,11.362983579837387,11.62693512668397
2007-08-01,7.046,5.3423225806451615,17.68190322580645,11.346794332525556,11.626914696576444
2007-09-01,7.019,4.267266666666667,18.860633333333332,11.326635443636668,11.629116363243108
2007-10-01,7.013,6.039709677419355,18.50774193548387,11.307495121056023,11.63340265356569
2007-11-01,7.128,9.760166666666667,15.892133333333334,11.299795121056023,11.634730709121246
2007-12-01,7.068,12.033967741935484,11.980516129032258,11.29110990600226,11.648856784390063
2008-01-01,7.113,13.887258064516129,6.413709677419354,11.284166088797958,11.665096838153504
2008-02-01,7.114,14.953448275862069,3.8945172413793103,11.277562979192048,11.672638053260236
2008-03-01,7.166,15.178903225806451,5.284451612903227,11.274069699622155,11.682446117776367
2008-04-01,7.142,14.351933333333333,8.2423,11.269569699622156,11.694016673331921
2008-05-01,7.068,12.974,11.049354838709677,11.264437710374843,11.700024200213642
2008-06-01,6.974,11.208333333333334,14.061666666666667,11.260292988152623,11.706261144658084
2008-07-01,7.013,8.677935483870968,16.09483870967742,11.254149439765524,11.707362488744108
2008-08-01,7.09,5.913064516129032,17.644516129032258,11.240851052668749,11.705388832830128
2008-09-01,7.123,4.687433333333333,18.145033333333334,11.225446052668751,11.699068277274574
2008-10-01,7.089,7.349870967741936,17.993903225806452,11.216262719335418,11.6935137073821
2008-11-01,7.131,10.342866666666668,16.248133333333335,11.215448274890973,11.693078151826544
2008-12-01,7.145,12.358483870967742,11.51174193548387,11.212113597471616,11.701346969030846
2009-01-01,7.047,13.913709677419355,5.707354838709677,11.208399618976994,11.708776001288909
2009-02-01,7.115,14.811535714285714,2.9905714285714287,11.204254678500803,11.708980763193672
2009-03-01,7.142,14.983612903225808,4.441064516129033,11.200804140866394,11.712841515881845
2009-04-01,7.123,14.495633333333332,7.798500000000001,11.195901918644173,11.720397349215178
2009-05-01,7.082,13.186709677419355,10.92574193548387,11.191199768106538,11.725900843838835
2009-06-01,7.101,11.320266666666667,13.907466666666666,11.187375601439872,11.728056121616612
2009-07-01,7.037,8.465451612903225,16.26132258064516,11.178851945525894,11.727887035595106
2009-08-01,7.058,6.135741935483871,18.097806451612904,11.16976995627858,11.729052895810158
2009-09-01,7.123,5.261633333333333,18.960466666666665,11.162643011834138,11.731253729143493
2009-10-01,7.077,6.920322580645161,18.29822580645161,11.148622312909406,11.730804266777902
2009-11-01,7.042,9.771733333333334,15.847833333333334,11.140082868464962,11.729831211222345
2009-12-01,7.066,12.199870967741937,10.738548387096774,11.136405180292916,11.729968845630948
2010-01-01,7.138,13.739064516129032,4.958096774193548,11.132394427604744,11.731712394018045
2010-02-01,7.047,14.581428571428571,3.1054999999999997,11.127727309378145,11.733370583673215
2010-03-01,7.056,15.136709677419354,3.846741935483871,11.126992900775994,11.731377841737734
2010-04-01,7.108,14.658733333333334,6.715433333333333,11.127830956331549,11.727903952848845
2010-05-01,7.092,12.866096774193547,10.63925806451613,11.12544278428854,11.725559598010134
2010-06-01,7.078,10.5851,14.4102,11.116441673177428,11.729872098010135
2010-07-01,7.121,8.074677419354838,16.921322580645164,11.104455651672051,11.736735270053146
2010-08-01,7.158,5.874903225806452,18.607064516129032,11.093677157048397,11.740076399085405
2010-09-01,7.169,4.865066666666666,18.7986,11.082168823715062,11.739332787974293
2010-10-01,7.259,6.9839032258064515,18.64832258064516,11.070539522639793,11.743647841737733
2010-11-01,7.173,9.613966666666666,16.7549,11.064646744862015,11.751958397293288
2010-12-01,7.266,11.830838709677419,11.271161290322581,11.057926583571692,11.763303827400815
2011-01-01,7.236,13.463967741935484,4.511709677419355,11.051771207227606,11.75729226826103
2011-02-01,7.166,14.363035714285715,2.519071428571429,11.044703647703797,11.74786488730865
2011-03-01,7.175,14.546516129032259,3.3678387096774194,11.036621927273691,11.736501446448436
2011-04-01,7.117,14.1078,6.0966,11.030379982829247,11.728604224226212
2011-05-01,7.08,12.680774193548386,10.09274193548387,11.023472993581935,11.72662788014019
2011-06-01,7.078,10.748666666666667,13.333300000000001,11.017579104693045,11.725921491251302
2011-07-01,7.13,7.724387096774193,15.752548387096775,11.006362706843584,11.72509380307926
2011-08-01,7.033,5.502451612903226,17.805451612903227,10.990043083187668,11.728283050391088
2011-09-01,7.057,4.561333333333334,18.739233333333335,10.971952805409892,11.73298527261331
2011-10-01,7.081,6.464548387096775,18.21848387096774,10.956671622614191,11.737089304871375
2011-11-01,7.049,9.7718,15.757366666666666,10.94928801150308,11.738314860426929
2011-12-01,7.154,12.153580645161291,11.198967741935483,10.946478334083727,11.745423731394672
2012-01-01,7.234,13.72941935483871,5.653870967741936,10.9419517211805,11.753042548598973
2012-02-01,7.166,14.553344827586209,3.553241379310345,10.935376618553242,11.757982952950368
2012-03-01,7.212,15.19625806451613,4.550258064516129,10.934104575542488,11.7646662862837
2012-04-01,7.14,14.625766666666667,7.309233333333333,10.936824019986934,11.772844619617036
2012-05-01,7.138,13.011806451612904,10.456999999999999,10.937167299556828,11.780723383057895
2012-06-01,7.179,10.674533333333333,13.546666666666665,10.92959341066794,11.790480883057894
2012-07-01,7.116,7.671774193548386,16.298,10.916240184861488,11.797841635746066
2012-08-01,7.098,4.723290322580645,18.096967741935483,10.900609270882992,11.806427388434237
2012-09-01,7.108,3.5656000000000003,19.207833333333333,10.88176315977188,11.817431277323127
2012-10-01,7.067,5.885870967741935,18.593870967741935,10.86279622428801,11.823498750441408
2012-11-01,7.174,9.387966666666667,16.109933333333334,10.854847057621344,11.829366250441407
2012-12-01,7.189,12.006387096774192,10.394225806451614,10.84982985332027,11.826106304204849
2013-01-01,7.235,13.702645161290322,5.543290322580646,10.844094907083708,11.82419447624786
2013-02-01,7.173,14.723535714285715,3.8364285714285713,10.840181514226567,11.824593285771668
2013-03-01,7.147,15.032032258064516,5.017387096774193,10.836407589495384,11.829368554588873
2013-04-01,7.178,14.298733333333333,7.622633333333334,10.834629811717605,11.832821610144428
2013-05-01,7.232,12.99725806451613,10.919741935483872,10.834473091287498,11.834354405843353
2013-06-01,7.188,11.360133333333332,14.154833333333332,10.832440591287497,11.835766628065576
2013-07-01,7.122,8.131677419354839,16.808548387096774,10.823414784835885,11.839154800108586
2013-08-01,7.066936675461746,6.013516129032259,18.663774193548388,10.815728494513305,11.848165552796758
2013-09-01,7.161,5.208266666666666,19.388666666666666,10.808163216735526,11.857251941685648
2013-10-01,7.108,7.45483870967742,19.017774193548387,10.804884453294665,11.86408339329855
2013-11-01,7.106,9.939033333333333,16.872166666666665,10.803331953294666,11.870438671076329
2013-12-01,7.155,12.18425806451613,11.85358064516129,10.799964480176387,11.881188671076329
2014-01-01,7.086,13.647483870967742,6.326806451612903,10.796806684477463,11.887324423764502
2014-02-01,7.066936675461746,14.41757142857143,3.843,10.792666618796016,11.889486492730017
2014-03-01,7.066936675461746,14.757516129032258,4.901516129032258,10.790707747828275,11.892614180902061
2014-04-01,7.048,14.087866666666667,8.343,10.79154552560605,11.901474458679838
2014-05-01,7.066936675461746,12.700709677419354,11.519354838709678,10.792731278294223,11.910218813518547
2014-06-01,7.066936675461746,11.0326,14.686666666666667,10.789277389405335,11.917774369074102
2014-07-01,7.223,8.108451612903226,17.10574193548387,10.77825319585695,11.924217917461199
2014-08-01,7.102,6.077870967741935,18.907967741935487,10.771778464674155,11.93170044434292
2014-09-01,7.066936675461746,5.2199333333333335,19.7564,10.765407075785266,11.938676833231812
2014-10-01,7.066936675461746,7.232451612903225,19.0028064516129,10.759633419871285,11.94322575796299
2014-11-01,7.136,10.1146,16.387766666666668,10.757727864315731,11.945750202407435
2014-12-01,7.194,12.352580645161291,11.928290322580645,10.75605286431573,11.959911761547223
2015-01-01,7.229,13.602322580645161,6.851870967741935,10.755560122380246,11.977412030364427
2015-02-01,7.067,14.400642857142858,3.7989285714285717,10.755791669999294,11.984323042269189
2015-03-01,7.081,14.370516129032257,4.9642580645161285,10.753157530214347,11.991678418613274
2015-04-01,7.045,13.893166666666668,8.3732,10.75151864132546,12.002855363057717
2015-05-01,7.09,12.468096774193548,11.716129032258063,10.747826974658794,12.014749717896429
2015-06-01,7.101,10.8789,14.4749,10.745467530214347,12.024611384563094
2015-07-01,7.124,8.377870967741936,16.775225806451616,10.743210272149833,12.029756277036212
2015-08-01,7.066936675461746,5.598741935483871,17.749354838709678,10.73735704634338,12.028313535100729
2015-09-01,7.063,4.6157666666666675,18.444000000000003,10.72995704634338,12.025306868434061
2015-10-01,7.024,6.966225806451613,18.40925806451613,10.726742530214349,12.024743965208256
2015-11-01,7.021,9.846166666666667,16.1751,10.723657807992124,12.023568409652702
2015-12-01,7.162,12.044774193548387,10.655225806451613,10.722134152078148,12.031693140835497
2016-01-01,7.092,13.456774193548387,4.689129032258064,10.722060764981373,12.036072979545173
2016-02-01,7.11,14.202724137931035,2.7895172413793103,10.72104209708318,12.037224016080478
2016-03-01,7.086,14.39993548387097,4.069032258064516,10.720866828265974,12.0443441773708
2016-04-01,7.099,13.681266666666666,7.2216,10.718995161599308,12.054437510704133
2016-05-01,7.199,11.92441935483871,10.102387096774192,10.714054032567049,12.059821919306282
2016-06-01,7.066936675461746,10.4129,13.241933333333332,10.709832365900382,12.05896497486184
2016-07-01,7.066936675461746,7.937548387096774,16.02383870967742,10.705479946545545,12.058212555507001
2016-08-01,7.066936675461746,5.370548387096774,17.892032258064518,10.696104408911136,12.056499114646787
2016-09-01,7.066936675461746,4.528499999999999,18.150066666666664,10.684988297800025,12.048632170202342
2016-10-01,7.066936675461746,6.081645161290322,17.46,10.672826201025831,12.03802706267546
2016-11-01,7.066936675461746,8.657833333333334,14.222666666666667,10.664485367692498,12.021300673786572
2016-12-01,7.23,11.45941935483871,8.279387096774194,10.660358217154863,12.008177824324203
2017-01-01,7.231,13.190129032258065,3.7839032258064518,10.656084023606475,12.000772179162915
2017-02-01,7.129,14.119428571428571,2.2879285714285715,10.65280217836838,11.995633191067675
2017-03-01,7.12,14.290064516129032,2.6990645161290323,10.650701909551177,11.986168674938645
2017-04-01,7.134,13.753466666666666,5.435933333333334,10.649937465106735,11.977982563827533
2017-05-01,7.079,12.630451612903226,9.013838709677419,10.648693916719633,11.972699499311405
2017-06-01,7.137,10.756400000000001,12.408766666666667,10.644830027830748,11.965378388200294
2017-07-01,7.109,7.9393548387096775,15.29667741935484,10.644800995572682,11.959885915082015
2017-08-01,7.114,5.480645161290322,17.21890322580645,10.645953683744725,11.95602758174868
2017-09-01,7.189,4.8219,17.9059,10.65057562818917,11.948071470637569
2017-10-01,7.155,6.767129032258064,17.776096774193547,10.65663745614616,11.941974427626816
2017-11-01,7.132,9.492833333333333,15.113033333333334,10.654409678368381,11.935481927626816
2017-12-01,7.178,11.74267741935484,9.482064516129032,10.651982259013542,11.91466149751929
2018-01-01,7.166,13.077354838709677,4.210967741935484,10.645233065465156,11.89630531472359
2018-02-01,7.127,13.967250000000002,2.3257857142857143,10.637014746499638,11.88323255199781
2018-03-01,7.09,14.297580645161291,3.54,10.62967039166093,11.868695455223616
2018-04-01,7.058,13.696066666666667,6.033166666666667,10.624204836105374,11.850286010779174
2018-05-01,7.023,12.232032258064516,9.321354838709677,10.618021771589245,11.835886010779172
2018-06-01,7.096,10.7775,12.885233333333334,10.614431493811464,11.826082399668062
2018-07-01,7.13,8.268096774193548,15.70032258064516,10.61101617123082,11.82279476525946
2018-08-01,7.175,5.614806451612903,17.417387096774192,10.608530687359854,11.820902023323976
2018-09-01,7.084,4.785233333333333,17.9613,10.609345687359852,11.819370912212863
2018-10-01,7.094,6.134096774193548,17.732193548387094,10.599214235746949,11.817189998234369
2018-11-01,7.159,9.823133333333335,15.101833333333333,10.594883124635837,11.807637498234369
2018-12-01,7.146,11.861483870967742,9.188129032258065,10.590741457969171,11.788274057374156
2019-01-01,,13.567225806451614,3.8683225806451613,11.603422531041986,11.543910685643882
2019-02-01,,14.393678571428572,2.655035714285714,11.623999691180236,11.481849424123144
2019-03-01,,14.573645161290322,3.1686129032258066,11.658672567524322,11.39790508720558
2019-04-01,,13.434433333333335,5.718166666666666,11.704479942076293,11.312024486847157
2019-05-01,,12.18590322580645,8.852451612903225,11.761274565732208,11.23669464813748
2019-06-01,,10.5936,12.251100000000001,11.811817065732207,11.187536592581925
2019-07-01,,7.589322580645161,15.302161290322582,11.824381044226831,11.169554603334612
2019-08-01,,5.026322580645162,17.47774193548387,11.794118454621096,11.196680230574758
2019-09-01,,4.3639,18.334799999999998,11.734989126664107,11.28047533810164
2019-10-01,,5.734903225806452,17.936709677419355,11.672862244943676,11.398415391865079
2019-11-01,,9.352833333333333,14.994766666666667,11.63314061795955,11.504305709325397
2019-12-01,,11.903096774193548,9.408709677419356,11.613249220110086,11.560219419002816
2020-01-01,,13.635870967741935,4.598225806451612,11.61226925595238,11.553238522945469
2020-02-01,,14.642137931034483,2.9200689655172414,11.629033308603477,11.5024571084108
2020-03-01,,14.73,4.002709677419355,11.662146641936808,11.432406633500404
2020-04-01,,13.6215,6.662366666666667,11.709497851614229,11.36045404389467
2020-05-01,,12.343129032258064,9.87109677419355,11.766685217205627,11.299222323464564
2020-06-01,,10.592833333333335,13.274433333333333,11.814776328316736,11.260626767909008
2020-07-01,,7.293967741935484,15.721419354838709,11.819166650897381,11.243504456081052
2020-08-01,,5.069999999999999,17.75835483870968,11.782309706452937,11.265548801959188
2020-09-01,,4.000533333333333,18.838366666666666,11.717791839069426,11.343517986547
2020-10-01,,5.334,18.493387096774192,11.653263882080177,11.462538147837325
2020-11-01,,8.985166666666666,16.230866666666667,11.611746520969065,11.578413822440499
2020-12-01,,11.729451612903226,10.574677419354838,11.590345445700247,11.637036134268458
2021-01-01,,13.475612903225805,4.666032258064516,11.588508331004908,11.625643347530104
2021-02-01,,14.386269230769232,2.8263461538461536,11.606460305777448,11.571518275156242
2021-03-01,,14.644967741935483,4.451677419354839,11.63868920362691,11.501238642539754
2021-04-01,,13.837533333333333,7.081166666666666,11.685101174953076,11.429412343256597
2021-05-01,,12.662064516129032,10.333709677419355,11.743828325490709,11.37038169809531
2021-06-01,,10.7066,13.457333333333334,11.793173047712932,11.332848642539753
2021-07-01,,7.688870967741935,16.38058064516129,11.806129499325836,11.32158520167954
2021-08-01,,5.7538709677419355,18.130870967741934,11.772218979612575,11.346827181966278
2021-09-01,,4.915366666666667,18.451466666666665,11.714334669576733,11.424021662253015
2021-10-01,,6.770258064516129,17.625999999999998,11.684064597892142,11.42341332891968
2021-11-01,,9.8085,14.95,11.668759320114365,11.415526662253017
2021-12-01,,12.194,9.090483870967741,11.65648379928103,11.404653611177746
2022-01-01,,13.87741935483871,3.8563548387096773,11.643678960571354,11.391771568166995
2022-02-01,,14.614178571428571,2.1591785714285714,11.630669734380879,11.383589127690804
2022-03-01,,14.729,1.9995,11.617228588547544,11.366924023524136
